Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-11-06 00:00:00-05:00,84.87904071848709,85.08703239618896,82.81804342304049,83.2056655883789,792200,0.0,0.0
2023-11-07 00:00:00-05:00,83.22456748485952,83.22456748485952,81.5417362843052,81.91044616699219,573600,0.0,0.0
2023-11-08 00:00:00-05:00,82.3547923960441,83.36638236405759,82.09007834279453,83.08275604248047,470600,0.0,0.0
2023-11-09 00:00:00-05:00,83.33801076006114,83.48927282319386,81.9577110742382,82.35478210449219,907300,0.0,0.0
2023-11-10 00:00:00-05:00,83.11112333634098,83.90526548549656,82.02389873535398,83.61219024658203,968500,0.0,0.0
2023-11-13 00:00:00-05:00,83.01657245654194,83.01657245654194,80.64359504354034,81.9198989868164,1052400,0.0,0.0
2023-11-14 00:00:00-05:00,84.76559149746483,87.0629343268646,84.1416164971957,85.06812286376953,1351600,0.0,0.0
2023-11-15 00:00:00-05:00,84.633234825834,85.6731932525516,83.98090579161348,84.03762817382812,1413800,0.0,0.0
2023-11-16 00:00:00-05:00,84.491416191818,84.62377320573607,82.74239939819907,82.7896728515625,1356700,0.0,0.0
2023-11-17 00:00:00-05:00,83.52709165149135,83.79180567644389,82.04279611479353,82.58168029785156,1306400,0.0,0.0
2023-11-20 00:00:00-05:00,82.33586985506022,84.02815701338653,81.77808062857946,83.76344299316406,1760200,0.0,0.0
2023-11-21 00:00:00-05:00,83.4987401010122,83.84854493887752,82.7329591243232,82.91258239746094,1040900,0.0,0.0
2023-11-22 00:00:00-05:00,83.91471295598537,84.04706996717978,83.10165862269614,83.59326934814453,503600,0.0,0.0
2023-11-24 00:00:00-05:00,83.19620664420238,83.90526522355638,83.16784545509492,83.88636016845703,186100,0.0,0.0
2023-11-27 00:00:00-05:00,83.8296266515616,84.29288342834525,83.30965471213588,83.51763916015625,848300,0.0,0.0
2023-11-28 00:00:00-05:00,83.29074527969995,84.79395319941135,82.82749570006672,84.51978302001953,1255100,0.0,0.0
2023-11-29 00:00:00-05:00,85.41790755586906,86.60912778619988,84.6615828609426,84.85066223144531,1881200,0.0,0.0
2023-11-30 00:00:00-05:00,84.75613082328286,85.40845976426309,84.1510681230864,85.33283233642578,1913700,0.0,0.0
2023-12-01 00:00:00-05:00,85.39901754582456,88.09343872110861,85.39901754582456,87.56401062011719,795600,0.0,0.0
2023-12-04 00:00:00-05:00,86.81713546584037,88.14071294271142,86.55242141304954,87.9610824584961,804100,0.0,0.0
2023-12-05 00:00:00-05:00,87.55455524516249,88.01780483754642,86.42006438665413,87.9610824584961,1087300,0.0,0.0
2023-12-06 00:00:00-05:00,88.38650899590898,89.36973770888805,87.84762479112315,88.2919692993164,939200,0.0,0.0
2023-12-07 00:00:00-05:00,88.30142974853516,88.94430981486818,87.65854968220214,88.30142974853516,667400,0.0,0.0
2023-12-08 00:00:00-05:00,87.93271803107193,89.19956586932724,87.78144874195188,88.53778076171875,1075400,0.0,0.0
2023-12-11 00:00:00-05:00,88.1596171737658,88.81195337841287,87.71527264091443,88.3203353881836,698000,0.0,0.0
2023-12-12 00:00:00-05:00,88.4905053608341,89.40755557044899,87.74362949128093,88.96321105957031,753900,0.0,0.0
2023-12-13 00:00:00-05:00,89.07666093501878,93.44445687264744,89.0010262938947,92.75431060791016,1136500,0.0,0.0
2023-12-14 00:00:00-05:00,94.94160124708013,97.80704188459447,94.93204773787456,97.05247497558594,1430500,1.0,0.0
2023-12-15 00:00:00-05:00,95.70571337156395,96.45073405072388,93.60439317436332,94.51177978515625,2253300,0.0,0.0
2023-12-18 00:00:00-05:00,95.00846586389004,95.47648581706198,94.15838568300533,94.97981262207031,1202000,0.0,0.0
2023-12-19 00:00:00-05:00,95.39052129514477,95.70571422650588,93.67125400048249,94.05331420898438,1901300,0.0,0.0
2023-12-20 00:00:00-05:00,93.84318303476171,94.54044347894195,92.43911592416866,92.44866943359375,940600,0.0,0.0
2023-12-21 00:00:00-05:00,93.46111917385237,93.70945939887669,92.0666056270412,92.87847900390625,855000,0.0,0.0
2023-12-22 00:00:00-05:00,93.4706685797994,94.14882194892665,93.17457539689379,93.40380859375,1602700,0.0,0.0
2023-12-26 00:00:00-05:00,93.6903552332443,94.4544756624946,93.3751622968316,94.04376220703125,693300,0.0,0.0
2023-12-27 00:00:00-05:00,94.10106993189281,95.0753238564176,93.67125673925649,94.4449234008789,762200,0.0,0.0
2023-12-28 00:00:00-05:00,94.12017279146941,96.00181327826961,94.03420578442567,95.92539978027344,810900,0.0,0.0
2023-12-29 00:00:00-05:00,95.51469367278158,95.80124066867705,94.76968022808474,94.83654022216797,753500,0.0,0.0
2024-01-02 00:00:00-05:00,94.71235917874509,96.08776560082954,94.28253875100044,95.87763214111328,960300,0.0,0.0
2024-01-03 00:00:00-05:00,95.28544557649654,95.28544557649654,93.26053176328702,93.42290496826172,657300,0.0,0.0
2024-01-04 00:00:00-05:00,93.01219155808404,94.56908548575815,92.82116511543047,93.42290496826172,840200,0.0,0.0
2024-01-05 00:00:00-05:00,92.66833849943738,94.26343917941291,91.98063893083943,93.7858657836914,998600,0.0,0.0
2024-01-08 00:00:00-05:00,93.35605080526965,94.87473808166334,93.059957614538,94.79832458496094,872900,0.0,0.0
2024-01-09 00:00:00-05:00,93.6043921670615,94.38761229982882,93.30829897272027,93.69990539550781,770100,0.0,0.0
2024-01-10 00:00:00-05:00,94.1106185913086,94.57863851051171,93.64259867210546,94.1106185913086,740500,0.0,0.0
2024-01-11 00:00:00-05:00,93.78587607134449,95.15173642442097,92.9357959166877,94.7696762084961,1131500,0.0,0.0
2024-01-12 00:00:00-05:00,95.82033633689512,96.17374331188432,94.33985573288342,94.7696762084961,694900,0.0,0.0
2024-01-16 00:00:00-05:00,94.55954964262371,95.6675236211374,94.2156961518569,95.04667663574219,1332500,0.0,0.0
2024-01-17 00:00:00-05:00,93.52797057480996,94.78876402788246,91.59857729328674,92.24807739257812,1093300,0.0,0.0
2024-01-18 00:00:00-05:00,91.98065449670574,92.49642743864041,90.89178755316732,91.46487426757812,1180400,0.0,0.0
2024-01-19 00:00:00-05:00,91.89467507445356,94.72190879939592,91.44575490116482,94.31119537353516,1708400,0.0,0.0
2024-01-22 00:00:00-05:00,94.54043412484334,95.39051419975289,94.0915139597849,94.73146057128906,888900,0.0,0.0
2024-01-23 00:00:00-05:00,94.91295022784787,95.24725018594283,93.28919612294122,93.94824981689453,825800,0.0,0.0
2024-01-24 00:00:00-05:00,94.93204528627597,94.93204528627597,93.00265184654045,93.20323181152344,1107800,0.0,0.0
2024-01-25 00:00:00-05:00,94.06286643709242,94.21568614609643,91.53172578833158,91.56037902832031,960700,0.0,0.0
2024-01-26 00:00:00-05:00,91.94244159011149,92.13346805306475,90.52882098780297,91.45531463623047,976800,0.0,0.0
2024-01-29 00:00:00-05:00,91.50307230211585,92.21943244867565,91.22607883764965,91.9710922241211,1355600,0.0,0.0
2024-01-30 00:00:00-05:00,91.47441809288917,91.47441809288917,90.54793169392353,90.7962646484375,1087100,0.0,0.0
2024-01-31 00:00:00-05:00,91.37890201825823,91.50307577884972,89.05789476372821,89.6309814453125,2795000,0.0,0.0
2024-02-01 00:00:00-05:00,88.96236743888363,91.31202756220651,88.36062761162006,91.26427459716797,2641400,0.0,0.0
2024-02-02 00:00:00-05:00,92.40090623912647,94.21568675105249,90.54792626509837,92.23853302001953,3131800,0.0,0.0
2024-02-05 00:00:00-05:00,91.26428256892747,91.33114255557463,89.63097507604752,89.66918182373047,1189500,0.0,0.0
2024-02-06 00:00:00-05:00,89.72649383411493,91.27382700545783,89.38264039888499,91.04459381103516,1341800,0.0,0.0
2024-02-07 00:00:00-05:00,91.25472918455179,91.39800266676006,89.4495022554268,90.44285583496094,1339400,0.0,0.0
2024-02-08 00:00:00-05:00,90.20407305212778,90.66253947051342,88.71403897439362,89.73604583740234,1193800,0.0,0.0
2024-02-09 00:00:00-05:00,89.36353385413109,89.87931400970204,89.06744067280387,89.26802062988281,713400,0.0,0.0
2024-02-12 00:00:00-05:00,89.46859821306876,90.19451181504022,89.12474478514501,89.96527862548828,715800,0.0,0.0
2024-02-13 00:00:00-05:00,88.01678045889352,88.01678045889352,86.44078675671938,87.76844024658203,734400,0.0,0.0
2024-02-14 00:00:00-05:00,88.13140110635723,90.29003513709033,87.8257543903661,89.6309814453125,1347100,0.0,0.0
2024-02-15 00:00:00-05:00,90.60523430203048,93.32740147308986,90.32824083028164,93.00265502929688,1332900,0.0,0.0
2024-02-16 00:00:00-05:00,92.0952567602763,92.78296365249363,91.76095682300178,91.846923828125,966700,0.0,0.0
2024-02-20 00:00:00-05:00,90.98729057743599,91.52217047921845,90.07989670154973,90.25182342529297,768100,0.0,0.0
2024-02-21 00:00:00-05:00,90.19451473623954,91.5126147278431,90.03214152534767,91.13056182861328,782700,0.0,0.0
2024-02-22 00:00:00-05:00,91.52217320348424,91.52217320348424,90.36644636005005,90.50971984863281,971900,0.0,0.0
2024-02-23 00:00:00-05:00,90.17542056432154,91.03504692776562,89.86022034455611,90.5956802368164,801500,0.0,0.0
2024-02-26 00:00:00-05:00,90.42375910079278,90.61479286119281,88.12185876371684,88.42750549316406,765500,0.0,0.0
2024-02-27 00:00:00-05:00,89.17251394505378,89.97483383220725,88.53256727974912,89.04834747314453,983800,0.0,0.0
2024-02-28 00:00:00-05:00,88.34153814783198,90.2327322891382,88.30333139589528,89.56412506103516,876800,0.0,0.0
2024-02-29 00:00:00-05:00,90.49061199096923,90.69119195824767,89.44950540549655,90.24227905273438,1595000,0.0,0.0
2024-03-01 00:00:00-05:00,89.76470760396984,91.56993463656661,88.85731368943556,91.5030746459961,885500,0.0,0.0
2024-03-04 00:00:00-05:00,90.73895585179858,92.44866968389032,88.81910853494134,92.40090942382812,1639900,0.0,0.0
2024-03-05 00:00:00-05:00,92.00930357294249,92.92624373191708,91.98065033159837,92.35315704345703,1273700,0.0,0.0
2024-03-06 00:00:00-05:00,93.08860758277584,94.29209460837447,92.51552095203093,93.86227416992188,1644900,0.0,0.0
2024-03-07 00:00:00-05:00,94.07240866750429,94.74101581670588,93.67124875029852,94.31119537353516,936300,0.0,0.0
2024-03-08 00:00:00-05:00,95.30455617456452,96.71817678786412,94.6741630121634,96.63220977783203,2252500,0.0,0.0
2024-03-11 00:00:00-04:00,96.63221006497487,97.42498374041624,95.44782995011313,95.49559020996094,1020900,0.0,0.0
2024-03-12 00:00:00-04:00,95.43826565206048,95.64839911212862,93.58528583195138,93.7858657836914,1189300,0.0,0.0
2024-03-13 00:00:00-04:00,94.03420126830883,95.58154173605304,93.94824155258567,94.58818817138672,1080300,0.0,0.0
2024-03-14 00:00:00-04:00,94.1010713134672,94.3780647946168,92.49642419703717,93.52798461914062,1296700,0.0,0.0
2024-03-15 00:00:00-04:00,92.5059628406508,94.48311635501801,92.5059628406508,94.07240295410156,1664700,0.0,0.0
2024-03-18 00:00:00-04:00,94.03420109526017,94.33984778481103,92.95488781685692,93.08860778808594,982300,0.0,0.0
2024-03-19 00:00:00-04:00,92.97398752731436,93.84317462731256,91.91378126627576,92.72565460205078,1193800,0.0,0.0
2024-03-20 00:00:00-04:00,92.39136299079942,94.12973006008573,92.1907757287499,93.94824981689453,862300,0.0,0.0
2024-03-21 00:00:00-04:00,94.44491406163048,96.3456614625671,94.14882088208006,95.22813415527344,1084100,0.0,0.0
2024-03-22 00:00:00-04:00,95.40006172078904,95.58154194841926,93.49932159014836,93.81452178955078,819100,0.0,0.0
2024-03-25 00:00:00-04:00,94.15837611979447,94.59774278652233,92.98354231415865,93.12681579589844,1001200,0.0,0.0
2024-03-26 00:00:00-04:00,93.12681752691323,93.27964452019422,91.96153720831803,91.98064422607422,853100,0.0,0.0
2024-03-27 00:00:00-04:00,92.86888667756112,94.11434822031381,92.86888667756112,93.8053970336914,1577800,1.03,0.0
2024-03-28 00:00:00-04:00,94.29777995162476,95.3211867074189,94.29777995162476,95.00257873535156,1216700,0.0,0.0
2024-04-01 00:00:00-04:00,95.01223194322381,95.26324970024247,92.97508267047914,93.09093475341797,874800,0.0,0.0
2024-04-02 00:00:00-04:00,92.49234902465476,92.89784606008615,91.52687568354553,92.34752655029297,585300,0.0,0.0
2024-04-03 00:00:00-04:00,92.02890978648254,92.83991114583075,91.48824712423462,92.56957244873047,814100,0.0,0.0
2024-04-04 00:00:00-04:00,93.58332824566962,94.16261075855306,92.16408130122026,92.55992889404297,861300,0.0,0.0
2024-04-05 00:00:00-04:00,92.14477591800014,93.46746965074074,91.55583660416058,93.2840347290039,673900,0.0,0.0
2024-04-08 00:00:00-04:00,94.72259066906298,98.81619559811205,93.87297677540437,98.60379028320312,1805000,0.0,0.0
2024-04-09 00:00:00-04:00,99.23134915206795,101.26849849789035,99.20238613029426,100.00373077392578,1684400,0.0,0.0
2024-04-10 00:00:00-04:00,97.937612089071,98.15966681899744,96.48940216598406,97.31970977783203,1020000,0.0,0.0
2024-04-11 00:00:00-04:00,98.1596751959444,98.1596751959444,95.30187492108537,96.48941040039062,1233400,0.0,0.0
2024-04-12 00:00:00-04:00,96.26734867118793,96.26734867118793,94.3653649570428,94.55846405029297,1018500,0.0,0.0
2024-04-15 00:00:00-04:00,95.11842814223338,95.35979647197166,92.656475598489,93.2840347290039,540800,0.0,0.0
2024-04-16 00:00:00-04:00,92.64681877197101,92.81094746830394,91.47859694034399,91.76824188232422,606700,0.0,0.0
2024-04-17 00:00:00-04:00,91.9806387934925,92.87852926438964,91.56548497649756,92.02891540527344,843000,0.0,0.0
2024-04-18 00:00:00-04:00,92.23166575966418,92.74336544447286,91.60410662385137,91.99995422363281,562500,0.0,0.0
2024-04-19 00:00:00-04:00,92.4054548937624,93.57367678166617,92.34752884896662,92.9654312133789,668400,0.0,0.0
2024-04-22 00:00:00-04:00,93.07162892411016,94.79982703974042,92.67578132978076,94.68396759033203,537300,0.0,0.0
2024-04-23 00:00:00-04:00,94.97360872382116,95.72667669984675,94.62603775550528,95.19566345214844,820100,0.0,0.0
2024-04-24 00:00:00-04:00,94.40398800847859,95.99702059395275,93.76677939387542,95.44670104980469,1088900,0.0,0.0
2024-04-25 00:00:00-04:00,94.81913757324219,95.52393636537413,93.92124705596632,94.81913757324219,596300,0.0,0.0
2024-04-26 00:00:00-04:00,95.29220942709007,96.75007613681736,95.10877451345198,96.18045043945312,873100,0.0,0.0
2024-04-29 00:00:00-04:00,96.96249521471609,97.63832365779089,96.17080731026664,96.81767272949219,646600,0.0,0.0
2024-04-30 00:00:00-04:00,96.43147979363745,97.07835256477199,95.91978007415563,96.23838806152344,950800,0.0,0.0
2024-05-01 00:00:00-04:00,95.42738068682107,96.61491612730119,94.61638662286545,95.14739990234375,1258500,0.0,0.0
2024-05-02 00:00:00-04:00,95.91012059282838,97.78314127900576,94.7998321152883,97.05903625488281,1173500,0.0,0.0
2024-05-03 00:00:00-04:00,98.50723834130014,101.72226615638652,97.28109050725175,101.45193481445312,2124800,0.0,0.0
2024-05-06 00:00:00-04:00,102.98704105215894,104.43525108525156,101.5098679969608,102.32086944580078,1675200,0.0,0.0
2024-05-07 00:00:00-04:00,103.31530759421308,103.50839932221099,101.6836552385148,102.33052062988281,844200,0.0,0.0
2024-05-08 00:00:00-04:00,102.21465798137845,102.39809289423567,100.08096293369579,100.57334899902344,823000,0.0,0.0
2024-05-09 00:00:00-04:00,100.99816566743392,103.24772029476655,100.81472337757252,103.14151763916016,767200,0.0,0.0
2024-05-10 00:00:00-04:00,103.67252468679293,103.75942111777586,102.67808832429225,102.95807647705078,629900,0.0,0.0
2024-05-13 00:00:00-04:00,103.36356999937615,103.96216610209942,102.37879046622679,103.05461883544922,684800,0.0,0.0
2024-05-14 00:00:00-04:00,103.60494107004753,104.01044546829633,102.71670737098248,103.21875762939453,606500,0.0,0.0
2024-05-15 00:00:00-04:00,104.86005950535319,104.86005950535319,103.70149444972493,104.28077697753906,842300,0.0,0.0
2024-05-16 00:00:00-04:00,104.40628594749732,104.65731107728698,102.84221649169922,102.84221649169922,774900,0.0,0.0
2024-05-17 00:00:00-04:00,103.35391975575928,103.4697718375839,102.50429853716945,102.82290649414062,833800,0.0,0.0
2024-05-20 00:00:00-04:00,102.71670613996059,102.938768245054,101.74157602225131,101.92501831054688,1269500,0.0,0.0
2024-05-21 00:00:00-04:00,101.80915818682791,102.56223356044012,101.7608889406325,102.26293182373047,895500,0.0,0.0
2024-05-22 00:00:00-04:00,102.06018133159928,103.06427444429463,101.56778788770576,101.7222671508789,901000,0.0,0.0
2024-05-23 00:00:00-04:00,101.4133129352428,101.54847860345883,100.19681455532204,100.41887664794922,674000,0.0,0.0
2024-05-24 00:00:00-04:00,100.61198012301405,101.02713397137141,99.78167242629934,100.02304077148438,573200,0.0,0.0
2024-05-28 00:00:00-04:00,100.35130381634806,100.68921802056971,97.87968699551855,98.00520324707031,794600,0.0,0.0
2024-05-29 00:00:00-04:00,96.60525664739576,96.63421966802133,94.9542981779479,95.96804809570312,987200,0.0,0.0
2024-05-30 00:00:00-04:00,96.72110875704303,97.60934236338933,96.605249317355,97.52245330810547,779000,0.0,0.0
2024-05-31 00:00:00-04:00,98.2851917016223,99.24100827242647,97.1845526525806,99.10584259033203,1447500,0.0,0.0
2024-06-03 00:00:00-04:00,100.02303332093686,101.72226840694003,99.02859699140477,100.06165313720703,1042500,0.0,0.0
2024-06-04 00:00:00-04:00,100.17751118916739,103.14151391128767,100.04234551709494,102.70704650878906,1005700,0.0,0.0
2024-06-05 00:00:00-04:00,102.56223079661905,103.75941561326572,101.50986108063302,103.537353515625,816800,0.0,0.0
2024-06-06 00:00:00-04:00,103.08358292730195,103.62425299427491,102.4463743676961,103.28633880615234,470300,0.0,0.0
2024-06-07 00:00:00-04:00,101.9346792652044,103.11255794467749,101.9346792652044,103.00635528564453,407200,0.0,0.0
2024-06-10 00:00:00-04:00,102.83255756555648,105.12072444594536,102.63945849663621,103.81733703613281,859100,0.0,0.0
2024-06-11 00:00:00-04:00,103.19944311146395,103.7497626120295,102.49465170921911,102.53326416015625,617000,0.0,0.0
2024-06-12 00:00:00-04:00,104.50283521838463,105.21729081371967,103.62425828441359,103.69184112548828,718700,0.0,0.0
2024-06-13 00:00:00-04:00,103.5663213453238,104.48352543263663,102.99669561366778,103.29598999023438,750800,0.0,0.0
2024-06-14 00:00:00-04:00,103.06427669505986,104.59937573498952,102.46568058615657,104.30973815917969,441500,0.0,0.0
2024-06-17 00:00:00-04:00,103.66287821906937,105.28487377265503,102.62016521334061,104.75386047363281,652400,0.0,0.0
2024-06-18 00:00:00-04:00,105.17866007368248,105.97999728722344,104.69592344013847,105.8351821899414,745800,0.0,0.0
2024-06-20 00:00:00-04:00,105.46830241990902,105.86415001304563,104.69592819077754,105.59381866455078,782800,0.0,0.0
2024-06-21 00:00:00-04:00,106.68480379658712,107.3606321864643,104.81178316467468,105.91242218017578,1256300,0.0,0.0
2024-06-24 00:00:00-04:00,105.9896593806804,108.06542848188049,105.69036501003417,107.26408386230469,609500,0.0,0.0
2024-06-25 00:00:00-04:00,107.13857444635678,107.19650048787508,105.8158733592002,106.12482452392578,572600,0.0,0.0
2024-06-26 00:00:00-04:00,104.88902300477179,106.18276110989598,104.69593128327958,104.92764282226562,734500,0.0,0.0
2024-06-27 00:00:00-04:00,105.01453185776606,105.980005196911,104.61869161902467,105.95104217529297,491000,0.0,0.0
2024-06-28 00:00:00-04:00,106.2629175190125,107.26677587501104,105.67814645526038,106.34088897705078,1338800,1.03,0.0
2024-07-01 00:00:00-04:00,106.00951494867302,106.7502289351424,105.04464231304331,106.41886138916016,591500,0.0,0.0
2024-07-02 00:00:00-04:00,107.04262669972285,107.35450512370561,105.7853647117325,106.16546630859375,479300,0.0,0.0
2024-07-03 00:00:00-04:00,106.23368281874545,106.23368281874545,104.71327652665678,104.7717514038086,494000,0.0,0.0
2024-07-05 00:00:00-04:00,105.09337680501757,105.66839958530713,104.61580719493539,104.98616790771484,508700,0.0,0.0
2024-07-08 00:00:00-04:00,105.12260816699492,105.59042202294142,104.66453516604557,105.28829193115234,403800,0.0,0.0
2024-07-09 00:00:00-04:00,105.03489969806088,105.7073905534198,104.17723591290319,105.26881408691406,868900,0.0,0.0
2024-07-10 00:00:00-04:00,105.8828202592177,106.331145007508,104.97642247104423,106.21419525146484,576600,0.0,0.0
2024-07-11 00:00:00-04:00,107.97825338506867,108.85541370644458,106.13622042806306,106.41886138916016,723100,0.0,0.0
2024-07-12 00:00:00-04:00,107.14983244653455,107.29601964427333,105.53195805772461,105.89257049560547,742900,0.0,0.0
2024-07-15 00:00:00-04:00,106.5455643437291,107.76384055852465,106.0095198349119,106.51632690429688,709700,0.0,0.0
2024-07-16 00:00:00-04:00,107.1790647805151,108.65074446571359,106.1557098304844,108.40708923339844,596400,0.0,0.0
2024-07-17 00:00:00-04:00,108.26089314993446,110.37581875338421,108.26089314993446,110.09317779541016,726700,0.0,0.0
2024-07-18 00:00:00-04:00,109.72282659202256,112.72466085490586,109.61561769436474,110.1029281616211,903900,0.0,0.0
2024-07-19 00:00:00-04:00,110.66821413224064,110.66821413224064,109.22577182471464,109.79105377197266,550900,0.0,0.0
2024-07-22 00:00:00-04:00,110.16140488071207,111.26273131402253,109.67409440530538,110.59024047851562,766300,0.0,0.0
2024-07-23 00:00:00-04:00,110.31735199800306,111.06780688693557,109.72283260053256,110.13217163085938,459800,0.0,0.0
2024-07-24 00:00:00-04:00,110.33684209560754,111.53562919275947,109.33298365917076,110.21014404296875,845100,0.0,0.0
2024-07-25 00:00:00-04:00,110.21014055412415,111.52587737028576,106.81845632272943,108.09521484375,783600,0.0,0.0
2024-07-26 00:00:00-04:00,108.60200397717381,110.60972059243595,108.23165072298741,110.14190673828125,756300,0.0,0.0
2024-07-29 00:00:00-04:00,110.29785281411657,110.86313475834781,109.20628209231042,110.56100463867188,800700,0.0,0.0
2024-07-30 00:00:00-04:00,110.88261848207576,111.3894255230677,108.19267010426006,108.95287322998047,1150700,0.0,0.0
2024-07-31 00:00:00-04:00,108.9431361068633,109.38172002603999,107.70537068682584,107.93927764892578,1849000,0.0,0.0
2024-08-01 00:00:00-04:00,109.5181616562999,113.03654397151124,109.35247043933802,112.1496353149414,1985300,0.0,0.0
2024-08-02 00:00:00-04:00,113.01703894386311,118.21177013795666,113.00729065282478,115.20018768310547,2342900,0.0,0.0
2024-08-05 00:00:00-04:00,113.65055316849794,115.53157195891484,111.70131120685423,112.04242706298828,1284200,0.0,0.0
2024-08-06 00:00:00-04:00,111.98394357743312,114.89805800412091,111.84749724546563,114.24506378173828,861300,0.0,0.0
2024-08-07 00:00:00-04:00,114.12811427437937,117.09096292000253,113.845473300355,114.9078140258789,960000,0.0,0.0
2024-08-08 00:00:00-04:00,115.00527134061223,115.97989228417673,114.44973770021116,115.77522277832031,634700,0.0,0.0
2024-08-09 00:00:00-04:00,115.91167142890961,116.59390312871359,114.78110754264262,116.30152130126953,458800,0.0,0.0
2024-08-12 00:00:00-04:00,117.60750641841894,117.82192421379901,116.15532330757338,116.50618743896484,1079900,0.0,0.0
2024-08-13 00:00:00-04:00,117.25664276630589,117.89989615507537,116.32100755736019,116.54517364501953,827100,0.0,0.0
2024-08-14 00:00:00-04:00,116.61339185459394,117.29562350842916,116.07734738674675,116.7790756225586,574400,0.0,0.0
2024-08-15 00:00:00-04:00,116.6133897821426,117.59775895298266,115.55104915631642,116.76932525634766,821000,0.0,0.0
2024-08-16 00:00:00-04:00,116.7108618563049,117.25664722332705,115.71675173269055,116.60365295410156,464100,0.0,0.0
2024-08-19 00:00:00-04:00,117.01298372497457,117.50029417851623,115.59978638401077,116.37948608398438,517500,0.0,0.0
2024-08-20 00:00:00-04:00,116.72060677567455,117.1591832278216,115.7557266837227,116.80831909179688,531700,0.0,0.0
2024-08-21 00:00:00-04:00,116.95451432905338,117.40283907502261,116.14557715369315,117.17868041992188,531100,0.0,0.0
2024-08-22 00:00:00-04:00,117.69522916070974,118.21177707956348,117.10070978050545,117.91938781738281,556400,0.0,0.0
2024-08-23 00:00:00-04:00,118.43594055625292,120.41442743076111,118.07533554542465,119.48853302001953,817900,0.0,0.0
2024-08-26 00:00:00-04:00,120.89198367075478,121.28183353836128,119.44954139134101,119.79066467285156,749000,0.0,0.0
2024-08-27 00:00:00-04:00,118.9914663194111,121.12588854533057,118.45542926691706,120.7750244140625,633000,0.0,0.0
2024-08-28 00:00:00-04:00,120.8724885858273,122.16873625148368,120.85299943830091,121.5644760131836,714200,0.0,0.0
2024-08-29 00:00:00-04:00,121.37929812994038,121.827622889883,120.19025934081225,120.80426788330078,651000,0.0,0.0
2024-08-30 00:00:00-04:00,121.38904716654018,122.06153059269596,120.33645471372934,122.02254486083984,938900,0.0,0.0
2024-09-03 00:00:00-04:00,121.74964520163917,124.00102461385433,121.70091861643537,123.38700866699219,733100,0.0,0.0
2024-09-04 00:00:00-04:00,123.43574844029261,123.9230589296457,121.48650648288023,122.2369613647461,980000,0.0,0.0
2024-09-05 00:00:00-04:00,123.2115733218681,123.3480196540349,120.06355195517612,120.97969055175781,1154400,0.0,0.0
2024-09-06 00:00:00-04:00,121.1941167722728,121.27208823486882,117.6757344571337,119.06944274902344,2652900,0.0,0.0
2024-09-09 00:00:00-04:00,118.89400682083195,119.7321814271406,118.00710562880676,118.24101257324219,2291600,0.0,0.0
2024-09-10 00:00:00-04:00,118.83553186622676,120.26822584202463,118.54314260904722,120.04405975341797,1849400,0.0,0.0
2024-09-11 00:00:00-04:00,118.51389799586836,119.78090811925361,118.2507536289512,119.42029571533203,1708700,0.0,0.0
2024-09-12 00:00:00-04:00,119.40081491499141,120.33645013664636,119.09867736354059,119.97583770751953,1195800,0.0,0.0
2024-09-13 00:00:00-04:00,120.49238717267568,122.52934885522225,120.39492656337244,122.41239166259766,1131000,0.0,0.0
2024-09-16 00:00:00-04:00,123.211582593264,123.27980576448104,121.14539087310916,121.7593994140625,1916000,0.0,0.0
2024-09-17 00:00:00-04:00,121.62295385321906,121.94458056349539,120.26823127622629,120.84325408935547,1140300,0.0,0.0
2024-09-18 00:00:00-04:00,120.950465785089,123.2018453732315,120.56061589415697,122.07128143310547,1922600,0.0,0.0
2024-09-19 00:00:00-04:00,122.70478158639715,124.14721645768785,121.6814265937881,123.44549560546875,1676600,0.0,0.0
2024-09-20 00:00:00-04:00,122.79249842174676,123.0653911136101,121.45727240287702,122.03229522705078,1551700,0.0,0.0
2024-09-23 00:00:00-04:00,123.10436323620505,124.04974669690543,122.66578680645021,123.65989685058594,1311300,0.0,0.0
2024-09-24 00:00:00-04:00,123.0069118817963,124.44935419089771,122.50011224851457,123.29930114746094,911300,0.0,0.0
2024-09-25 00:00:00-04:00,123.65016327453809,124.05950229117569,122.52934768880085,122.95818328857422,680000,0.0,0.0
2024-09-26 00:00:00-04:00,122.88021642103483,123.2993037449065,121.0284350496073,121.21361541748047,845800,0.0,0.0
2024-09-27 00:00:00-04:00,122.12975032789161,122.32467898168707,120.45340108408992,120.57035827636719,636300,0.0,0.0
2024-09-30 00:00:00-04:00,120.12809853033174,121.9462838602561,119.80377151251793,121.4057388305664,1141200,1.03,0.0
2024-10-01 00:00:00-04:00,122.1035349040332,122.1035349040332,119.53841653551022,120.49173736572266,759800,0.0,0.0
2024-10-02 00:00:00-04:00,119.36151078437118,120.2656959204731,118.66372103132332,120.216552734375,778700,0.0,0.0
2024-10-03 00:00:00-04:00,120.22638222981016,120.62932786051452,118.27059740614126,118.70303344726562,463000,0.0,0.0
2024-10-04 00:00:00-04:00,118.11335513646279,119.18460762629304,117.25831317344229,118.78166198730469,710000,0.0,0.0
2024-10-07 00:00:00-04:00,118.03471928461006,118.03471928461006,117.01260256787707,117.59246063232422,541200,0.0,0.0
